id,hoi,ngon_ngu,nhom,chu_de,bai_dung,tien_ich,nguon,ghi_chu
cauhoi-0136,What energy do you carry,en,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0137,What is special about today,en,tien-ich,,,/tien-ich/than-so-hoc-ngay,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0138,When a size falls on an unfavourable division it names the nearest auspicious sizes,en,tien-ich,,,/tien-ich/thuoc-lo-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0139,Who are you most like?,en,tien-ich,,,/tien-ich/ban-giong-ai,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0140,Your life map,en,tien-ich,,,/tien-ich/tu-vi-mach-noi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0141,a job opening,en,tien-ich,,,/tien-ich/tarot-theo-van-de,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0142,a store opening,en,tien-ich,,,/tien-ich/xem-ngay-theo-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0143,a ten-year scan for a clear year,en,tien-ich,,,/tien-ich/xem-tuoi-lam-nha,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0144,an undefined relationship,en,tien-ich,,,/tien-ich/tarot-theo-van-de,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0145,and Tam Tai years by birth year and gender,en,tien-ich,,,/tien-ich/sao-chieu-menh,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0146,and a date range,en,tien-ich,,,/tien-ich/xem-ngay-theo-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0147,and a fresh daily reading based on your exact solar birthday,en,tien-ich,,,/tien-ich/tu-vi-tay-phuong,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0148,and admits the useful-god step is one reading of many,en,tien-ich,,,/tien-ich/dat-ten-con,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0149,and disagreements are shown,en,tien-ich,,,/tien-ich/hom-nay-the-nao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0150,and each contested convention is stated,en,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0151,and holidays in the month,en,tien-ich,,,/tien-ich/lich-am,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0152,and how age-borrowing works,en,tien-ich,,,/tien-ich/xem-tuoi-lam-nha,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0153,and it can list every good size in a range,en,tien-ich,,,/tien-ich/thuoc-lo-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0154,and measure the span between any two dates,en,tien-ich,,,/tien-ich/doi-lich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0155,and months folk custom avoids,en,tien-ich,,,/tien-ich/xem-ngay-cuoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0156,and none of it is averaged into a percentage,en,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0157,and numerology,en,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0158,and read through the god of use for the matter you are asking about,en,tien-ich,,,/tien-ich/gieo-que-hoi-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0159,and states the site's convention on master numbers 11/22/33,en,tien-ich,,,/tien-ich/than-so-hoc-ngay,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0160,and this tool ranks which days in that range best suit your zodiac and Five Elements,en,tien-ich,,,/tien-ich/xem-ngay-theo-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0161,and where the changed hexagram points,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0162,and your life's Pinnacle cycles,en,tien-ich,,,/tien-ich/mo-khoa-van-han-2026,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0163,auspicious hours,en,tien-ich,,,/tien-ich/lich-am,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0164,based on your exact birth date and hour,en,tien-ich,,,/tien-ich/tu-vi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0165,bed and altar sizes on all three Luban rules with the arithmetic shown and a visual scale,en,tien-ich,,,/tien-ich/thuoc-lo-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0166,browsable through the traditional 8x8 grid,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0167,by branch relation,en,tien-ich,,,/tien-ich/xem-tuoi-xong-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0168,by lunar age,en,tien-ich,,,/tien-ich/xem-tuoi-lam-nha,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0169,career/finance/love outlook,en,tien-ich,,,/tien-ich/mo-khoa-van-han-2026,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0170,centrality and resonance,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0171,clearly marked major vs,en,tien-ich,,,/tien-ich/lich-le-hoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0172,click any one for full details,en,tien-ich,,,/tien-ich/lich-le-hoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0173,correct placement,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0174,covering career,en,tien-ich,,,/tien-ich/than-so-hoc,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0175,destiny element,en,tien-ich,,,/tien-ich/xem-tuoi-xong-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0176,each partner's own suitability,en,tien-ich,,,/tien-ich/xem-ngay-cuoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0177,earthly branch,en,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0178,folk festival and Tết observance in one year-at-a-glance grid,en,tien-ich,,,/tien-ich/lich-le-hoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0179,free to use with no login required,en,tien-ich,,,/tien-ich/tu-vi-tay-phuong,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0180,from your name and birthday,en,tien-ich,,,/tien-ich/than-so-hoc,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0181,handling leap months correctly,en,tien-ich,,,/tien-ich/doi-lich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0182,health and finance,en,tien-ich,,,/tien-ich/than-so-hoc,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0183,heavenly stem,en,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0184,images and lessons,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0185,instantly see your 4 favorable and 4 unfavorable directions for a home or land per Eight Mansions feng shui,en,tien-ich,,,/tien-ich/xem-nha-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0186,key personality traits,en,tien-ich,,,/tien-ich/tu-vi-tay-phuong,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0187,meanings shown instantly,en,tien-ich,,,/tien-ich/tarot,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0188,no history kept,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0189,no login needed,en,tien-ich,,,/tien-ich/than-so-hoc,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0190,not just the zodiac animal,en,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0191,numerology and the five elements,en,tien-ich,,,/tien-ich/hom-nay-the-nao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0192,optionally enter your birthday to see which hours specifically suit your age,en,tien-ich,,,/tien-ich/gio-hoang-dao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0193,or pick each one by hand instead,en,tien-ich,,,/tien-ich/xem-tuong-mat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0194,or type your own questions,en,tien-ich,,,/tien-ich/tarot-theo-van-de,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0195,pick one of 5 spreads to match your question,en,tien-ich,,,/tien-ich/tarot,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0196,plus the inverse,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0197,read on the spot,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0198,reversed and nuclear hexagrams that texts always mention but online tools rarely compute,en,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0199,searchable by name,en,tien-ich,,,/tien-ich/lich-le-hoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0200,see the day and year's Stems-and-Branches,en,tien-ich,,,/tien-ich/lich-am,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0201,see what this year's star means and folk advice on what to watch out for,en,tien-ich,,,/tien-ich/sao-chieu-menh,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0202,see who you match most and exactly what you have in common,en,tien-ich,,,/tien-ich/ban-giong-ai,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0203,shown in full right away,en,tien-ich,,,/tien-ich/mo-khoa-van-han-2026,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0204,shows every step,en,tien-ich,,,/tien-ich/dat-ten-con,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0205,shows the arithmetic behind each,en,tien-ich,,,/tien-ich/than-so-hoc-ngay,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0206,signing a contract,en,tien-ich,,,/tien-ich/xem-ngay-theo-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0207,sound element and Eight Mansions group,en,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0208,studying abroad,en,tien-ich,,,/tien-ich/tarot-theo-van-de,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0209,the Six Relatives,en,tien-ich,,,/tien-ich/gieo-que-hoi-viec,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0210,the day officer,en,tien-ich,,,/tien-ich/hom-nay-the-nao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0211,the sexagenary calendar,en,tien-ich,,,/tien-ich/hom-nay-the-nao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0212,the three folk taboos and Thái Tuế,en,tien-ich,,,/tien-ich/xem-tuoi-xong-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0213,updated every day,en,tien-ich,,,/tien-ich/tu-vi-tay-phuong,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0214,where those stars sit is where that palace flies,en,tien-ich,,,/tien-ich/tu-vi-mach-noi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0215,whether each changing line is correctly placed and central,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0216,whether it resonates with its partner,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0217,which are auspicious for major undertakings and which to avoid,en,tien-ich,,,/tien-ich/gio-hoang-dao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0218,which classical rule applies for this number of changing lines,en,tien-ich,,,/tien-ich/gieo-que,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0219,with a detailed report,en,tien-ich,,,/tien-ich/than-so-hoc,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0220,with illustrated cards and a flip animation,en,tien-ich,,,/tien-ich/tarot,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0221,with readings for each palace,en,tien-ich,,,/tien-ich/tu-vi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0222,with reasons,en,tien-ich,,,/tien-ich/xem-nha-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0223,with the actual birth years listed so you can recognise someone you know,en,tien-ich,,,/tien-ich/xem-tuoi-xong-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0224,with the arithmetic shown,en,tien-ich,,,/tien-ich/xem-tuoi-lam-nha,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0225,your Four Pillars day-master element,en,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0226,your birth-year sound element,en,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0227,your guardian star/Tam Tai,en,tien-ich,,,/tien-ich/mo-khoa-van-han-2026,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0228,Can the Twelve Stages cycle replace an overall Five Elements strength analysis?,en,tri-thuc,Bát Tự,vong-truong-sinh-trong-bat-tu,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0229,Can the offering tray for wandering souls be placed indoors?,en,tri-thuc,Lễ Vu Lan,cach-chuan-bi-mam-cung-le-vu-lan-ram-thang-7-c8ae65,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0230,Do southerners observe any special taboos for the Tết five-fruit tray?,en,tri-thuc,Phong tục vùng miền,phong-tuc-vung-mien-bac-trung-nam,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0231,Does studying ethnic minority customs help predict fortune or destiny?,en,tri-thuc,Phong tục dân tộc thiểu số,phong-tuc-cac-dan-toc-thieu-so-viet-nam-co-gi-dac-sac-tong-quan,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0232,Does the Twelve Stages cycle work the same way for every Heavenly Stem?,en,tri-thuc,Bát Tự,vong-truong-sinh-trong-bat-tu,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0233,How can Type 8 develop themselves in a healthy way?,en,tri-thuc,Enneagram,enneagram-type-8-nguoi-thach-thuc-e41c36,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0234,How can one read Tarot healthily without being considered superstitious?,en,tri-thuc,Tarot,tarot-co-doan-trung-tuong-lai-khong-1b2614,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0235,How does BaZi differ from Zi Wei Dou Shu?,en,tri-thuc,Tử vi,bat-tu-tu-tru-xem-van-menh-qua-gio-ngay-thang-nam-sinh-f01073,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0236,How does natural citrine differ from heat-treated citrine?,en,tri-thuc,Đá phong thủy,thach-anh-trong-phong-thuy,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0237,How is Personality Number 8 calculated?,en,tri-thuc,Thần số học,so-nhan-cach-so-8-8d0842,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0238,How to activate the wealth corner in the southeast?,en,tri-thuc,Phong thủy,phong-thuy-huong-nha-dong-nam-0ccc84,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0239,How to apply the Dragon-Rooster Six Harmony in work?,en,tri-thuc,Con giáp,y-nghia-luc-hop-than-dau-2d0be1,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0240,How to determine the Stem of the Month Pillar?,en,tri-thuc,Tử vi,tru-thang-trong-bat-tu-tu-tru-la-gi-a1420f,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0241,"If I get a 'bad' hexagram about love, should I worry?",en,tri-thuc,Kinh Dịch,ung-dung-kinh-dich-trong-tinh-duyen-37edbe,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0242,"If my current job belongs to an element that controls mine, should I change careers?",en,tri-thuc,Ngũ hành,ngu-hanh-mau-sac-nghe-nghiep,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0243,"In which year did Vietnam and China celebrate Tet on different dates, and why?",en,tri-thuc,Lịch âm,vi-sao-lich-am-viet-nam-doi-khi-lech-lich-trung-quoc-ceeb85,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0244,Is Huu Bat a peach blossom star?,en,tri-thuc,Tử vi,sao-huu-bat-luc-cat-tinh-tu-vi-dau-so-f5056e,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0245,Is it mandatory to make offerings exactly on the Full Moon or first day of the month?,en,tri-thuc,Kiêng kỵ dân gian,kieng-ky-dan-gian-cung-ngay-ram-mung-mot-dau-thang-6fd819,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0246,Is the Five of Cups always a bad omen?,en,tri-thuc,Tarot,la-bai-tarot-5-of-cups-y-nghia-chuyen-sau-12d9fa,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0247,What are the Five Elements?,en,tri-thuc,Ngũ hành,ngu-hanh-tuong-sinh-tuong-khac,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0248,What are the challenges and opportunities of a Personal Year Number 8?,en,tri-thuc,Thần số học,nam-ca-nhan-so-8-than-so-hoc-chu-ky-nang-luong-va-y-nghia-b79a36,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-0249,What are the essential items needed on the family altar?,en,tri-thuc,Thờ cúng tổ tiên,cach-bay-ban-tho-gia-tien-dung-phong-thuy-dung-phong-tuc-dcae90,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
