id,ngay_duong,ngay_am,thang_am,thang_nhuan,can_chi_ngay,tam_nuong,nguyet_ky,sat_chu_am,sat_chu_duong,tho_tu,tho_tu_theo_chi,so_phep_pham,nguon,ghi_chu
2026-08-31,2026-08-31,19,7,khong,Đinh Sửu,khong,khong,khong,co,khong,co,1,tinh-toan,
2026-09-01,2026-09-01,20,7,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-02,2026-09-02,21,7,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-03,2026-09-03,22,7,khong,Canh Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-04,2026-09-04,23,7,khong,Tân Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-09-05,2026-09-05,24,7,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-06,2026-09-06,25,7,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-07,2026-09-07,26,7,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-08,2026-09-08,27,7,khong,Ất Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-09,2026-09-09,28,7,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-10,2026-09-10,29,7,khong,Đinh Hợi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-09-11,2026-09-11,1,8,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-12,2026-09-12,2,8,khong,Kỷ Sửu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-09-13,2026-09-13,3,8,khong,Canh Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-14,2026-09-14,4,8,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-15,2026-09-15,5,8,khong,Nhâm Thìn,khong,co,khong,co,khong,khong,2,tinh-toan,
2026-09-16,2026-09-16,6,8,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-17,2026-09-17,7,8,khong,Giáp Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-18,2026-09-18,8,8,khong,Ất Mùi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2026-09-19,2026-09-19,9,8,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-20,2026-09-20,10,8,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-21,2026-09-21,11,8,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-22,2026-09-22,12,8,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-23,2026-09-23,13,8,khong,Canh Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-24,2026-09-24,14,8,khong,Tân Sửu,khong,co,co,khong,khong,khong,2,tinh-toan,
2026-09-25,2026-09-25,15,8,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-26,2026-09-26,16,8,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-27,2026-09-27,17,8,khong,Giáp Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-09-28,2026-09-28,18,8,khong,Ất Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-09-29,2026-09-29,19,8,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-09-30,2026-09-30,20,8,khong,Đinh Mùi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2026-10-01,2026-10-01,21,8,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-02,2026-10-02,22,8,khong,Kỷ Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-03,2026-10-03,23,8,khong,Canh Tuất,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-10-04,2026-10-04,24,8,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-05,2026-10-05,25,8,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-06,2026-10-06,26,8,khong,Quý Sửu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-10-07,2026-10-07,27,8,khong,Giáp Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-08,2026-10-08,28,8,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-09,2026-10-09,29,8,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-10-10,2026-10-10,1,9,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-11,2026-10-11,2,9,khong,Mậu Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-10-12,2026-10-12,3,9,khong,Kỷ Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-13,2026-10-13,4,9,khong,Canh Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-14,2026-10-14,5,9,khong,Tân Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-10-15,2026-10-15,6,9,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-16,2026-10-16,7,9,khong,Quý Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-17,2026-10-17,8,9,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-18,2026-10-18,9,9,khong,Ất Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-10-19,2026-10-19,10,9,khong,Bính Dần,khong,khong,khong,khong,khong,co,0,tinh-toan,
2026-10-20,2026-10-20,11,9,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-21,2026-10-21,12,9,khong,Mậu Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-22,2026-10-22,13,9,khong,Kỷ Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-23,2026-10-23,14,9,khong,Canh Ngọ,khong,co,co,khong,khong,khong,2,tinh-toan,
2026-10-24,2026-10-24,15,9,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-25,2026-10-25,16,9,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-26,2026-10-26,17,9,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-27,2026-10-27,18,9,khong,Giáp Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-10-28,2026-10-28,19,9,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-29,2026-10-29,20,9,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-10-30,2026-10-30,21,9,khong,Đinh Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-10-31,2026-10-31,22,9,khong,Mậu Dần,co,khong,khong,khong,khong,co,1,tinh-toan,
2026-11-01,2026-11-01,23,9,khong,Kỷ Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-11-02,2026-11-02,24,9,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-03,2026-11-03,25,9,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-04,2026-11-04,26,9,khong,Nhâm Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-11-05,2026-11-05,27,9,khong,Quý Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-11-06,2026-11-06,28,9,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-07,2026-11-07,29,9,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-08,2026-11-08,30,9,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-09,2026-11-09,1,10,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-10,2026-11-10,2,10,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-11,2026-11-11,3,10,khong,Kỷ Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-11-12,2026-11-12,4,10,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-13,2026-11-13,5,10,khong,Tân Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-11-14,2026-11-14,6,10,khong,Nhâm Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-11-15,2026-11-15,7,10,khong,Quý Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-11-16,2026-11-16,8,10,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-17,2026-11-17,9,10,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-18,2026-11-18,10,10,khong,Bính Thân,khong,khong,khong,khong,khong,co,0,tinh-toan,
2026-11-19,2026-11-19,11,10,khong,Đinh Dậu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-11-20,2026-11-20,12,10,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-21,2026-11-21,13,10,khong,Kỷ Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-11-22,2026-11-22,14,10,khong,Canh Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-11-23,2026-11-23,15,10,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-24,2026-11-24,16,10,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-25,2026-11-25,17,10,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-26,2026-11-26,18,10,khong,Giáp Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2026-11-27,2026-11-27,19,10,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-28,2026-11-28,20,10,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-29,2026-11-29,21,10,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-11-30,2026-11-30,22,10,khong,Mậu Thân,co,khong,khong,khong,co,co,2,tinh-toan,
2026-12-01,2026-12-01,23,10,khong,Kỷ Dậu,khong,co,co,khong,khong,khong,2,tinh-toan,
2026-12-02,2026-12-02,24,10,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-03,2026-12-03,25,10,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-04,2026-12-04,26,10,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-05,2026-12-05,27,10,khong,Quý Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-12-06,2026-12-06,28,10,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-07,2026-12-07,29,10,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-08,2026-12-08,30,10,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-12-09,2026-12-09,1,11,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-10,2026-12-10,2,11,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-11,2026-12-11,3,11,khong,Kỷ Mùi,co,khong,khong,co,khong,khong,2,tinh-toan,
2026-12-12,2026-12-12,4,11,khong,Canh Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-13,2026-12-13,5,11,khong,Tân Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-12-14,2026-12-14,6,11,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-15,2026-12-15,7,11,khong,Quý Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-12-16,2026-12-16,8,11,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-17,2026-12-17,9,11,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-18,2026-12-18,10,11,khong,Bính Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,
2026-12-19,2026-12-19,11,11,khong,Đinh Mão,khong,khong,khong,khong,khong,co,0,tinh-toan,
2026-12-20,2026-12-20,12,11,khong,Mậu Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-21,2026-12-21,13,11,khong,Kỷ Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-12-22,2026-12-22,14,11,khong,Canh Ngọ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2026-12-23,2026-12-23,15,11,khong,Tân Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,
2026-12-24,2026-12-24,16,11,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-25,2026-12-25,17,11,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-26,2026-12-26,18,11,khong,Giáp Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2026-12-27,2026-12-27,19,11,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-28,2026-12-28,20,11,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-29,2026-12-29,21,11,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2026-12-30,2026-12-30,22,11,khong,Mậu Dần,co,khong,co,khong,khong,khong,2,tinh-toan,
2026-12-31,2026-12-31,23,11,khong,Kỷ Mão,khong,co,khong,khong,khong,co,1,tinh-toan,
2027-01-01,2027-01-01,24,11,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-02,2027-01-02,25,11,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-03,2027-01-03,26,11,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-04,2027-01-04,27,11,khong,Quý Mùi,co,khong,khong,co,khong,khong,2,tinh-toan,
2027-01-05,2027-01-05,28,11,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-06,2027-01-06,29,11,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-07,2027-01-07,30,11,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-08,2027-01-08,1,12,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-09,2027-01-09,2,12,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-10,2027-01-10,3,12,khong,Kỷ Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-01-11,2027-01-11,4,12,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-12,2027-01-12,5,12,khong,Tân Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-01-13,2027-01-13,6,12,khong,Nhâm Thìn,khong,khong,co,co,khong,khong,1,tinh-toan,
2027-01-14,2027-01-14,7,12,khong,Quý Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-01-15,2027-01-15,8,12,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-16,2027-01-16,9,12,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-17,2027-01-17,10,12,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-18,2027-01-18,11,12,khong,Đinh Dậu,khong,khong,khong,khong,khong,co,0,tinh-toan,
2027-01-19,2027-01-19,12,12,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-20,2027-01-20,13,12,khong,Kỷ Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-01-21,2027-01-21,14,12,khong,Canh Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-01-22,2027-01-22,15,12,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-23,2027-01-23,16,12,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-24,2027-01-24,17,12,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-25,2027-01-25,18,12,khong,Giáp Thìn,co,khong,co,co,khong,khong,2,tinh-toan,
2027-01-26,2027-01-26,19,12,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-27,2027-01-27,20,12,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-28,2027-01-28,21,12,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-01-29,2027-01-29,22,12,khong,Mậu Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-01-30,2027-01-30,23,12,khong,Kỷ Dậu,khong,co,khong,khong,khong,co,1,tinh-toan,
2027-01-31,2027-01-31,24,12,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-01,2027-02-01,25,12,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-02,2027-02-02,26,12,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-03,2027-02-03,27,12,khong,Quý Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-02-04,2027-02-04,28,12,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-05,2027-02-05,29,12,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-06,2027-02-06,1,1,khong,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-07,2027-02-07,2,1,khong,Đinh Tỵ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2027-02-08,2027-02-08,3,1,khong,Mậu Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-02-09,2027-02-09,4,1,khong,Kỷ Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-10,2027-02-10,5,1,khong,Canh Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-02-11,2027-02-11,6,1,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-12,2027-02-12,7,1,khong,Nhâm Tuất,co,khong,khong,khong,khong,co,1,tinh-toan,
2027-02-13,2027-02-13,8,1,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-14,2027-02-14,9,1,khong,Giáp Tý,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-02-15,2027-02-15,10,1,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-16,2027-02-16,11,1,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-17,2027-02-17,12,1,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-18,2027-02-18,13,1,khong,Mậu Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-02-19,2027-02-19,14,1,khong,Kỷ Tỵ,khong,co,co,khong,khong,khong,2,tinh-toan,
2027-02-20,2027-02-20,15,1,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-21,2027-02-21,16,1,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-22,2027-02-22,17,1,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-23,2027-02-23,18,1,khong,Quý Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-02-24,2027-02-24,19,1,khong,Giáp Tuất,khong,khong,khong,khong,khong,co,0,tinh-toan,
2027-02-25,2027-02-25,20,1,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-02-26,2027-02-26,21,1,khong,Bính Tý,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-02-27,2027-02-27,22,1,khong,Đinh Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-02-28,2027-02-28,23,1,khong,Mậu Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-03-01,2027-03-01,24,1,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-02,2027-03-02,25,1,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-03,2027-03-03,26,1,khong,Tân Tỵ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2027-03-04,2027-03-04,27,1,khong,Nhâm Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-03-05,2027-03-05,28,1,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-06,2027-03-06,29,1,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-07,2027-03-07,30,1,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-08,2027-03-08,1,2,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-09,2027-03-09,2,2,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-10,2027-03-10,3,2,khong,Mậu Tý,co,khong,co,khong,khong,khong,2,tinh-toan,
2027-03-11,2027-03-11,4,2,khong,Kỷ Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-03-12,2027-03-12,5,2,khong,Canh Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-03-13,2027-03-13,6,2,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-14,2027-03-14,7,2,khong,Nhâm Thìn,co,khong,khong,khong,co,co,2,tinh-toan,
2027-03-15,2027-03-15,8,2,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-16,2027-03-16,9,2,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-17,2027-03-17,10,2,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-18,2027-03-18,11,2,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-19,2027-03-19,12,2,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-20,2027-03-20,13,2,khong,Mậu Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-03-21,2027-03-21,14,2,khong,Kỷ Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-03-22,2027-03-22,15,2,khong,Canh Tý,khong,khong,co,khong,khong,khong,1,tinh-toan,
2027-03-23,2027-03-23,16,2,khong,Tân Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-03-24,2027-03-24,17,2,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-25,2027-03-25,18,2,khong,Quý Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-03-26,2027-03-26,19,2,khong,Giáp Thìn,khong,khong,khong,khong,khong,co,0,tinh-toan,
2027-03-27,2027-03-27,20,2,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-28,2027-03-28,21,2,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-03-29,2027-03-29,22,2,khong,Đinh Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-03-30,2027-03-30,23,2,khong,Mậu Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-03-31,2027-03-31,24,2,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-01,2027-04-01,25,2,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-02,2027-04-02,26,2,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-03,2027-04-03,27,2,khong,Nhâm Tý,co,khong,co,khong,khong,khong,2,tinh-toan,
2027-04-04,2027-04-04,28,2,khong,Quý Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-04-05,2027-04-05,29,2,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-06,2027-04-06,30,2,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-07,2027-04-07,1,3,khong,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-08,2027-04-08,2,3,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-09,2027-04-09,3,3,khong,Mậu Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-04-10,2027-04-10,4,3,khong,Kỷ Mùi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2027-04-11,2027-04-11,5,3,khong,Canh Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-04-12,2027-04-12,6,3,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-13,2027-04-13,7,3,khong,Nhâm Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-04-14,2027-04-14,8,3,khong,Quý Hợi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2027-04-15,2027-04-15,9,3,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-16,2027-04-16,10,3,khong,Ất Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2027-04-17,2027-04-17,11,3,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-18,2027-04-18,12,3,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-19,2027-04-19,13,3,khong,Mậu Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-04-20,2027-04-20,14,3,khong,Kỷ Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-04-21,2027-04-21,15,3,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-22,2027-04-22,16,3,khong,Tân Mùi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2027-04-23,2027-04-23,17,3,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-24,2027-04-24,18,3,khong,Quý Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2027-04-25,2027-04-25,19,3,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-26,2027-04-26,20,3,khong,Ất Hợi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2027-04-27,2027-04-27,21,3,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2027-04-28,2027-04-28,22,3,khong,Đinh Sửu,co,khong,khong,co,khong,khong,2,tinh-toan,
2027-04-29,2027-04-29,23,3,khong,Mậu Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2027-04-30,2027-04-30,24,3,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
